[2023-10-08 13:55:58.345] [info] Vox format version :: 150
[2023-10-08 13:55:58.345] [info] Header :: MAIN, Content size :: 0, Children size :: 132404
[2023-10-08 13:55:58.345] [info] Header :: SIZE, Content size :: 12, Children size :: 0
[2023-10-08 13:55:58.345] [info] Header :: XYZI, Content size :: 131332, Children size :: 0
[2023-10-08 13:55:58.345] [info] Header :: RGBA, Content size :: 1024, Children size :: 0
[ 86, 87, 77, 41 ]
[ 85, 48, 55, 59 ]
[ 76, 47, 12, 59 ]
[ 40, 88, 2, 1 ]
[ 87, 69, 58, 59 ]
[ 73, 86, 58, 59 ]
[ 83, 59, 16, 59 ]
[ 86, 47, 58, 59 ]
[ 82, 46, 10, 59 ]
[ 89, 83, 67, 59 ]
[ 89, 86, 75, 41 ]
[ 86, 46, 51, 59 ]
[ 45, 89, 44, 59 ]
[ 47, 83, 15, 59 ]
[ 45, 59, 20, 57 ]
[ 88, 45, 18, 59 ]
[ 6, 47, 0, 45 ]
[ 78, 49, 20, 59 ]
[ 89, 60, 1, 59 ]
[ 48, 83, 55, 59 ]
[ 50, 59, 18, 57 ]
[ 18, 46, 17, 59 ]
[ 47, 86, 7, 59 ]
[ 45, 51, 18, 57 ]
[ 60, 87, 58, 59 ]
[ 9, 36, 3, 59 ]
[ 84, 59, 18, 59 ]
[ 79, 50, 21, 59 ]
[ 34, 47, 18, 57 ]
[ 9, 35, 4, 59 ]
[ 76, 45, 21, 59 ]
[ 43, 48, 15, 57 ]
[ 86, 78, 58, 59 ]
[ 83, 89, 68, 59 ]
[ 42, 45, 15, 57 ]
[ 89, 64, 20, 59 ]
[ 40, 48, 20, 57 ]
[ 33, 45, 18, 57 ]
[ 85, 81, 58, 59 ]
[ 46, 90, 73, 41 ]
[ 47, 85, 76, 41 ]
[ 85, 49, 57, 59 ]
[ 40, 46, 21, 57 ]
[ 50, 46, 47, 59 ]
[ 84, 47, 77, 41 ]
[ 51, 50, 20, 57 ]
[ 51, 67, 20, 57 ]
[ 86, 46, 56, 59 ]
[ 67, 89, 58, 59 ]
[ 78, 49, 12, 59 ]
[ 83, 55, 17, 59 ]
[ 44, 88, 73, 41 ]
[ 81, 50, 20, 59 ]
[ 81, 49, 20, 59 ]
[ 49, 52, 18, 57 ]
[ 89, 49, 57, 59 ]
[ 47, 61, 15, 57 ]
[ 83, 48, 77, 41 ]
[ 78, 45, 12, 59 ]
[ 46, 67, 19, 57 ]
[ 9, 34, 5, 59 ]
[ 45, 87, 76, 41 ]
[ 86, 85, 76, 41 ]
[ 51, 89, 74, 41 ]
[ 82, 50, 18, 59 ]
[ 84, 53, 14, 59 ]
[ 9, 33, 6, 59 ]
[ 88, 46, 18, 59 ]
[ 50, 89, 76, 41 ]
[ 5, 95, 0, 45 ]
[ 69, 33, 7, 59 ]
[ 86, 46, 16, 59 ]
[ 77, 46, 15, 59 ]
[ 87, 84, 74, 41 ]
[ 46, 83, 7, 59 ]
[ 41, 46, 17, 57 ]
[ 86, 47, 57, 59 ]
[ 50, 86, 74, 41 ]
[ 83, 84, 73, 41 ]
[ 85, 47, 50, 59 ]
[ 45, 85, 28, 59 ]
[ 83, 55, 12, 59 ]
[ 81, 47, 15, 59 ]
[ 47, 77, 12, 59 ]
[ 48, 85, 27, 59 ]
[ 88, 46, 17, 59 ]
[ 87, 47, 14, 59 ]
[ 80, 50, 17, 59 ]
[ 89, 73, 58, 59 ]
[ 86, 57, 18, 59 ]
[ 85, 49, 16, 59 ]
[ 48, 84, 71, 41 ]
[ 84, 54, 18, 59 ]
[ 47, 81, 5, 59 ]
[ 47, 60, 16, 57 ]
[ 35, 51, 20, 57 ]
[ 69, 45, 9, 59 ]
[ 46, 89, 38, 59 ]
[ 76, 51, 21, 59 ]
[ 74, 50, 58, 59 ]
[ 88, 46, 51, 59 ]
[ 85, 80, 58, 59 ]
[ 88, 70, 58, 59 ]
[ 48, 85, 48, 59 ]
[ 88, 57, 58, 59 ]
[ 47, 80, 10, 59 ]
[ 65, 86, 58, 59 ]
[ 45, 59, 17, 57 ]
[ 36, 51, 21, 57 ]
[ 44, 85, 73, 41 ]
[ 85, 46, 77, 41 ]
[ 80, 49, 16, 59 ]
[ 46, 61, 20, 57 ]
[ 88, 47, 54, 59 ]
[ 84, 46, 20, 59 ]
[ 46, 88, 78, 41 ]
[ 21, 45, 14, 59 ]
[ 89, 77, 58, 59 ]
[ 87, 86, 74, 41 ]
[ 46, 85, 77, 41 ]
[ 84, 46, 21, 59 ]
[ 89, 48, 53, 59 ]
[ 47, 78, 15, 59 ]
[ 79, 87, 58, 59 ]
[ 51, 58, 15, 57 ]
[ 86, 46, 53, 59 ]
[ 48, 54, 1, 59 ]
[ 84, 85, 58, 59 ]
[ 50, 49, 46, 59 ]
[ 58, 85, 58, 59 ]
[ 44, 87, 75, 41 ]
[ 68, 15, 1, 31 ]
[ 89, 50, 16, 59 ]
[ 86, 52, 16, 59 ]
[ 80, 47, 21, 59 ]
[ 76, 48, 12, 59 ]
[ 88, 48, 54, 59 ]
[ 47, 86, 73, 41 ]
[ 41, 48, 17, 57 ]
[ 85, 88, 74, 41 ]
[ 33, 45, 15, 57 ]
[ 75, 47, 58, 59 ]
[ 87, 82, 58, 59 ]
[ 78, 49, 58, 59 ]
[ 48, 88, 76, 41 ]
[ 46, 84, 35, 59 ]
[ 50, 87, 74, 41 ]
[ 47, 80, 18, 59 ]
[ 85, 47, 53, 59 ]
[ 86, 91, 58, 59 ]
[ 48, 82, 3, 59 ]
[ 11, 44, 2, 59 ]
[ 45, 88, 51, 59 ]
[ 47, 82, 21, 59 ]
[ 86, 87, 74, 41 ]
[ 85, 85, 77, 41 ]
[ 84, 57, 20, 59 ]
[ 79, 47, 58, 59 ]
[ 84, 53, 16, 59 ]
[ 77, 49, 12, 59 ]
[ 48, 85, 6, 59 ]
[ 45, 45, 31, 59 ]
[ 86, 59, 13, 59 ]
[ 46, 55, 19, 57 ]
[ 46, 89, 50, 59 ]
[ 87, 85, 59, 41 ]
[ 77, 46, 16, 59 ]
[ 10, 48, 8, 59 ]
[ 41, 9, 3, 31 ]
[ 9, 45, 9, 59 ]
[ 89, 63, 9, 59 ]
[ 50, 68, 15, 57 ]
[ 86, 49, 54, 59 ]
[ 47, 83, 22, 59 ]
[ 77, 85, 58, 59 ]
[ 47, 81, 15, 59 ]
[ 85, 88, 76, 41 ]
[ 40, 48, 17, 57 ]
[ 54, 46, 4, 59 ]
[ 4, 92, 0, 45 ]
[ 87, 46, 50, 59 ]
[ 88, 47, 55, 59 ]
[ 46, 77, 13, 59 ]
[ 11, 42, 1, 59 ]
[ 87, 47, 16, 59 ]
[ 15, 46, 12, 59 ]
[ 79, 49, 20, 59 ]
[ 46, 54, 18, 57 ]
[ 76, 86, 58, 59 ]
[ 82, 48, 14, 59 ]
[ 46, 86, 32, 59 ]
[ 72, 85, 58, 59 ]
[ 87, 72, 58, 59 ]
[ 89, 47, 12, 59 ]
[ 6, 48, 19, 59 ]
[ 44, 86, 74, 41 ]
[ 47, 53, 18, 57 ]
[ 42, 7, 2, 31 ]
[ 88, 76, 58, 59 ]
[ 85, 89, 75, 41 ]
[ 39, 50, 16, 57 ]
[ 85, 52, 58, 59 ]
[ 49, 65, 17, 57 ]
[ 38, 46, 16, 57 ]
[ 35, 47, 20, 57 ]
[ 45, 87, 73, 41 ]
[ 48, 61, 21, 57 ]
[ 85, 48, 45, 59 ]
[ 59, 87, 58, 59 ]
[ 50, 61, 17, 57 ]
[ 75, 45, 10, 59 ]
[ 89, 89, 58, 59 ]
[ 70, 37, 19, 59 ]
[ 47, 59, 20, 57 ]
[ 13, 50, 6, 59 ]
[ 88, 89, 58, 59 ]
[ 89, 56, 10, 59 ]
[ 84, 88, 58, 59 ]
[ 89, 54, 58, 59 ]
[ 85, 46, 20, 59 ]
[ 88, 65, 58, 59 ]
[ 50, 49, 43, 59 ]
[ 41, 49, 20, 57 ]
[ 48, 52, 45, 25 ]
[ 13, 50, 17, 59 ]
[ 48, 87, 54, 59 ]
[ 46, 83, 75, 41 ]
[ 89, 62, 12, 59 ]
[ 47, 84, 37, 59 ]
[ 9, 39, 1, 59 ]
[ 85, 48, 57, 59 ]
[ 68, 43, 9, 59 ]
[ 85, 55, 58, 59 ]
[ 89, 71, 58, 59 ]
[ 2, 79, 0, 45 ]
[ 50, 60, 18, 57 ]
[ 83, 54, 18, 59 ]
[ 86, 52, 58, 59 ]
[ 9, 38, 2, 59 ]
[ 50, 88, 74, 41 ]
[ 83, 85, 75, 41 ]
[ 45, 86, 15, 59 ]
[ 84, 86, 76, 41 ]
[ 46, 89, 19, 59 ]
[ 88, 49, 50, 59 ]
[ 89, 55, 58, 59 ]
[ 84, 85, 74, 41 ]
[ 75, 50, 58, 59 ]
[ 89, 64, 58, 59 ]
[ 38, 49, 17, 57 ]
[ 37, 45, 20, 57 ]
[ 83, 48, 10, 59 ]
[ 50, 87, 76, 41 ]
[ 77, 47, 12, 59 ]
[ 85, 47, 18, 59 ]
[ 80, 47, 20, 59 ]
[ 48, 87, 77, 41 ]
[ 75, 47, 12, 59 ]
[ 86, 68, 58, 59 ]
[ 58, 86, 58, 59 ]
[ 11, 35, 6, 59 ]
[ 86, 46, 49, 59 ]
[ 89, 63, 58, 59 ]
[ 87, 48, 50, 59 ]
[ 49, 90, 73, 41 ]
[ 46, 86, 10, 59 ]
[ 82, 86, 58, 59 ]
[ 35, 45, 21, 57 ]
[ 53, 48, 45, 25 ]
[ 76, 50, 14, 59 ]
[ 41, 46, 21, 57 ]
[ 85, 84, 59, 47 ]
[ 47, 87, 19, 59 ]
[ 73, 33, 20, 59 ]
[ 46, 83, 76, 41 ]
[ 85, 86, 75, 41 ]
[ 81, 47, 21, 59 ]
[ 77, 50, 20, 59 ]
[ 36, 48, 17, 57 ]
[ 78, 45, 11, 59 ]
[ 79, 46, 12, 59 ]
[ 8, 38, 3, 59 ]
[ 45, 56, 19, 57 ]
[ 19, 50, 14, 59 ]
[ 83, 52, 13, 59 ]
[ 9, 37, 3, 59 ]
[ 86, 55, 13, 59 ]
[ 80, 50, 58, 59 ]
[ 85, 51, 14, 59 ]
[ 50, 56, 18, 57 ]
[ 17, 46, 5, 59 ]
[ 89, 84, 74, 41 ]
[ 45, 80, 13, 59 ]
[ 75, 51, 20, 59 ]
[ 9, 36, 4, 59 ]
[ 76, 49, 13, 59 ]
[ 46, 85, 5, 59 ]
[ 16, 46, 1, 59 ]
[ 88, 57, 16, 59 ]
[ 50, 49, 17, 57 ]
[ 88, 57, 20, 59 ]
[ 47, 81, 7, 59 ]
[ 48, 89, 73, 41 ]
[ 78, 45, 15, 59 ]
[ 89, 81, 58, 59 ]
[ 88, 89, 75, 41 ]
[ 48, 80, 0, 45 ]
[ 42, 52, 0, 45 ]
[ 84, 53, 18, 59 ]
[ 89, 83, 58, 59 ]
[ 47, 77, 10, 59 ]
[ 48, 88, 44, 59 ]
[ 40, 90, 2, 1 ]
[ 89, 47, 44, 59 ]
[ 89, 47, 58, 59 ]
[ 85, 52, 18, 59 ]
[ 85, 48, 58, 59 ]
[ 48, 60, 21, 57 ]
[ 89, 84, 75, 41 ]
[ 14, 46, 18, 59 ]
[ 87, 78, 58, 59 ]
[ 88, 64, 10, 59 ]
[ 73, 88, 58, 59 ]
[ 89, 49, 46, 59 ]
[ 66, 86, 58, 59 ]
[ 78, 51, 9, 59 ]
[ 39, 45, 19, 57 ]
[ 48, 87, 76, 41 ]
[ 45, 50, 40, 59 ]
[ 87, 86, 75, 41 ]
[ 50, 58, 20, 57 ]
[ 79, 45, 17, 59 ]
[ 87, 46, 51, 59 ]
[ 73, 85, 58, 59 ]
[ 79, 48, 58, 59 ]
[ 83, 53, 11, 59 ]
[ 86, 48, 57, 59 ]
[ 37, 51, 15, 57 ]
[ 86, 47, 49, 59 ]
[ 82, 51, 20, 59 ]
[ 19, 49, 3, 59 ]
[ 84, 50, 10, 59 ]
[ 86, 75, 58, 59 ]
[ 79, 47, 18, 59 ]
[ 47, 82, 14, 59 ]
[ 17, 46, 10, 59 ]
[ 46, 87, 3, 59 ]
[ 46, 89, 74, 41 ]
[ 87, 62, 1, 59 ]
[ 46, 56, 20, 57 ]
[ 48, 88, 77, 41 ]
[ 7, 51, 4, 59 ]
[ 19, 49, 12, 59 ]
[ 89, 54, 18, 59 ]
[ 69, 39, 9, 59 ]
[ 87, 88, 76, 41 ]
[ 45, 89, 76, 41 ]
[ 46, 89, 20, 59 ]
[ 87, 53, 58, 59 ]
[ 86, 46, 54, 59 ]
[ 45, 83, 21, 59 ]
[ 87, 46, 57, 59 ]
[ 45, 85, 73, 41 ]
[ 88, 45, 13, 59 ]
[ 48, 43, 45, 25 ]
[ 48, 89, 22, 59 ]
[ 6, 51, 1, 59 ]
[ 46, 87, 75, 41 ]
[ 47, 85, 30, 59 ]
[ 88, 59, 20, 59 ]
[ 41, 48, 16, 57 ]
[ 49, 49, 19, 57 ]
[ 48, 87, 56, 59 ]
[ 85, 84, 75, 41 ]
[ 82, 47, 21, 59 ]
[ 58, 87, 58, 59 ]
[ 60, 86, 58, 59 ]
[ 88, 85, 77, 41 ]
[ 49, 83, 78, 41 ]
[ 88, 46, 50, 59 ]
[ 49, 60, 20, 57 ]
[ 46, 89, 28, 59 ]
[ 48, 85, 76, 41 ]
[ 86, 48, 50, 59 ]
[ 42, 48, 5, 59 ]
[ 14, 46, 12, 59 ]
[ 72, 50, 58, 59 ]
[ 89, 70, 58, 59 ]
[ 40, 49, 19, 57 ]
[ 45, 86, 74, 41 ]
[ 48, 66, 21, 57 ]
[ 46, 88, 38, 59 ]
[ 42, 48, 6, 59 ]
[ 88, 46, 12, 59 ]
[ 87, 84, 76, 41 ]
[ 84, 47, 21, 59 ]
[ 77, 46, 18, 59 ]
[ 48, 86, 48, 59 ]
[ 46, 53, 16, 57 ]
[ 87, 49, 51, 59 ]
[ 52, 85, 74, 41 ]
[ 49, 84, 73, 41 ]
[ 88, 47, 51, 59 ]
[ 50, 66, 20, 57 ]
[ 46, 59, 21, 57 ]
[ 46, 84, 17, 59 ]
[ 86, 54, 20, 59 ]
[ 87, 48, 77, 41 ]
[ 46, 88, 77, 41 ]
[ 50, 51, 17, 57 ]
[ 6, 50, 4, 59 ]
[ 85, 72, 58, 59 ]
[ 33, 47, 19, 57 ]
[ 19, 48, 10, 59 ]
[ 85, 55, 20, 59 ]
[ 72, 89, 58, 59 ]
[ 47, 86, 15, 59 ]
[ 44, 88, 75, 41 ]
[ 89, 72, 58, 59 ]
[ 87, 48, 10, 59 ]
[ 73, 48, 9, 59 ]
[ 47, 87, 53, 59 ]
[ 87, 51, 18, 59 ]
[ 84, 85, 59, 47 ]
[ 34, 49, 16, 57 ]
[ 47, 85, 36, 59 ]
[ 83, 49, 20, 59 ]
[ 46, 41, 2, 59 ]
[ 75, 48, 58, 59 ]
[ 79, 48, 14, 59 ]
[ 85, 47, 77, 41 ]
[ 68, 33, 17, 59 ]
[ 88, 84, 75, 41 ]
[ 47, 76, 19, 59 ]
[ 88, 54, 16, 59 ]
[ 89, 48, 49, 59 ]
[ 83, 50, 18, 59 ]
[ 85, 47, 57, 59 ]
[ 89, 45, 77, 41 ]
[ 9, 35, 5, 59 ]
[ 85, 51, 17, 59 ]
[ 48, 83, 9, 59 ]
[ 78, 46, 20, 59 ]
[ 47, 59, 19, 57 ]
[ 83, 65, 13, 59 ]
[ 89, 48, 56, 59 ]
[ 33, 51, 20, 57 ]
[ 45, 82, 14, 59 ]
[ 87, 79, 58, 59 ]
[ 47, 85, 6, 59 ]
[ 83, 47, 58, 59 ]
[ 89, 53, 18, 59 ]
[ 46, 89, 73, 41 ]
[ 86, 57, 17, 59 ]
[ 79, 45, 21, 59 ]
[ 47, 61, 18, 57 ]
[ 42, 46, 15, 57 ]
[ 9, 34, 6, 59 ]
[ 47, 80, 12, 59 ]
[ 47, 84, 28, 59 ]
[ 54, 49, 2, 59 ]
[ 54, 48, 1, 59 ]
[ 47, 85, 8, 59 ]
[ 68, 31, 17, 59 ]
[ 10, 92, 0, 45 ]
[ 68, 32, 5, 59 ]
[ 69, 46, 21, 59 ]
[ 69, 50, 21, 59 ]
[ 46, 88, 41, 59 ]
[ 71, 32, 15, 59 ]
[ 43, 42, 1, 59 ]
[ 71, 20, 7, 31 ]
[ 44, 41, 6, 59 ]
[ 42, 53, 6, 59 ]
[ 54, 55, 7, 59 ]
[ 10, 45, 1, 59 ]
[ 47, 76, 5, 59 ]
[ 46, 86, 34, 59 ]
[ 70, 33, 1, 59 ]
[ 73, 35, 11, 59 ]
[ 45, 75, 19, 59 ]
[ 3, 90, 0, 45 ]
[ 41, 76, 5, 31 ]
[ 46, 41, 0, 45 ]
[ 22, 45, 21, 59 ]
[ 69, 48, 21, 59 ]
[ 69, 49, 21, 59 ]
[ 48, 45, 12, 57 ]
[ 45, 75, 7, 59 ]
[ 6, 48, 2, 59 ]
[ 64, 21, 2, 31 ]
[ 13, 48, 0, 45 ]
[ 50, 45, 19, 57 ]
[ 9, 40, 1, 59 ]
[ 74, 33, 16, 59 ]
[ 45, 50, 11, 57 ]
[ 63, 21, 2, 31 ]
[ 71, 31, 8, 59 ]
[ 49, 46, 6, 57 ]
[ 50, 55, 8, 59 ]
[ 48, 42, 0, 45 ]
[ 21, 47, 10, 59 ]
[ 86, 63, 9, 59 ]
[ 13, 49, 5, 59 ]
[ 14, 45, 13, 59 ]
[ 73, 35, 1, 59 ]
[ 10, 33, 3, 59 ]
[ 68, 33, 20, 59 ]
[ 45, 86, 55, 59 ]
[ 84, 61, 5, 59 ]
[ 68, 34, 20, 59 ]
[ 69, 45, 21, 59 ]
[ 9, 39, 2, 59 ]
[ 9, 38, 3, 59 ]
[ 73, 32, 3, 59 ]
[ 64, 20, 1, 31 ]
[ 68, 34, 5, 59 ]
[ 47, 46, 7, 57 ]
[ 71, 31, 20, 59 ]
[ 41, 46, 4, 59 ]
[ 9, 37, 4, 59 ]
[ 46, 87, 42, 59 ]
[ 50, 49, 41, 59 ]
[ 6, 49, 0, 45 ]
[ 55, 46, 3, 59 ]
[ 30, 82, 7, 31 ]
[ 51, 51, 9, 57 ]
[ 40, 7, 2, 31 ]
[ 49, 48, 8, 57 ]
[ 54, 50, 4, 59 ]
[ 19, 45, 15, 59 ]
[ 9, 91, 0, 45 ]
[ 41, 43, 2, 59 ]
[ 55, 52, 6, 59 ]
[ 45, 88, 15, 59 ]
[ 10, 39, 0, 45 ]
[ 76, 8, 2, 1 ]
[ 10, 46, 6, 59 ]
[ 9, 36, 5, 59 ]
[ 9, 35, 6, 59 ]
[ 9, 41, 1, 59 ]
[ 84, 65, 14, 59 ]
[ 9, 40, 2, 59 ]
[ 69, 31, 10, 59 ]
[ 8, 38, 5, 59 ]
[ 85, 61, 11, 59 ]
[ 48, 54, 12, 59 ]
[ 34, 77, 1, 31 ]
[ 9, 39, 3, 59 ]
[ 13, 49, 6, 59 ]
[ 19, 51, 4, 59 ]
[ 20, 51, 0, 45 ]
[ 52, 55, 8, 59 ]
[ 4, 87, 0, 45 ]
[ 85, 29, 2, 1 ]
[ 53, 55, 6, 59 ]
[ 68, 37, 19, 59 ]
[ 8, 45, 21, 59 ]
[ 47, 49, 41, 59 ]
[ 83, 45, 77, 41 ]
[ 55, 55, 4, 59 ]
[ 45, 87, 16, 59 ]
[ 6, 51, 11, 59 ]
[ 45, 78, 15, 59 ]
[ 41, 52, 1, 59 ]
[ 50, 54, 9, 59 ]
[ 45, 51, 0, 45 ]
[ 69, 34, 14, 59 ]
[ 9, 38, 4, 59 ]
[ 47, 85, 52, 59 ]
[ 45, 41, 4, 59 ]
[ 42, 52, 10, 59 ]
[ 9, 37, 5, 59 ]
[ 7, 48, 8, 59 ]
[ 20, 87, 3, 31 ]
[ 68, 46, 8, 59 ]
[ 87, 60, 13, 59 ]
[ 47, 84, 32, 59 ]
[ 7, 37, 0, 45 ]
[ 41, 52, 8, 59 ]
[ 46, 76, 0, 45 ]
[ 48, 76, 7, 59 ]
[ 74, 33, 3, 59 ]
[ 89, 60, 0, 45 ]
[ 55, 42, 4, 59 ]
[ 68, 32, 0, 45 ]
[ 42, 48, 3, 59 ]
[ 74, 40, 8, 59 ]
[ 51, 75, 1, 59 ]
[ 7, 45, 10, 59 ]
[ 9, 36, 6, 59 ]
[ 47, 89, 48, 59 ]
[ 45, 88, 24, 59 ]
[ 84, 64, 2, 59 ]
[ 9, 42, 1, 59 ]
[ 54, 45, 2, 59 ]
[ 85, 63, 10, 59 ]
[ 45, 51, 8, 57 ]
[ 71, 18, 6, 31 ]
[ 47, 83, 33, 59 ]
[ 47, 76, 14, 59 ]
[ 48, 49, 4, 57 ]
[ 42, 50, 7, 59 ]
[ 54, 53, 12, 59 ]
[ 74, 32, 20, 59 ]
[ 75, 46, 8, 59 ]
[ 47, 15, 2, 1 ]
[ 45, 78, 10, 59 ]
[ 47, 49, 3, 57 ]
[ 74, 47, 8, 59 ]
[ 9, 41, 2, 59 ]
[ 47, 89, 40, 59 ]
[ 64, 21, 4, 31 ]
[ 89, 63, 11, 59 ]
[ 69, 32, 6, 59 ]
[ 50, 54, 11, 59 ]
[ 89, 65, 3, 59 ]
[ 52, 42, 3, 59 ]
[ 12, 33, 0, 45 ]
[ 69, 32, 21, 59 ]
[ 45, 83, 41, 59 ]
[ 41, 42, 13, 59 ]
[ 87, 62, 15, 59 ]
[ 70, 46, 21, 59 ]
[ 54, 45, 1, 59 ]
[ 47, 86, 46, 59 ]
[ 63, 20, 4, 31 ]
[ 86, 64, 21, 59 ]
[ 83, 56, 9, 59 ]
[ 45, 85, 30, 59 ]
[ 46, 84, 25, 59 ]
[ 46, 45, 42, 59 ]
[ 48, 8, 2, 1 ]
[ 45, 83, 6, 59 ]
[ 73, 46, 9, 59 ]
[ 45, 75, 9, 59 ]
[ 85, 61, 20, 59 ]
[ 20, 47, 7, 59 ]
[ 16, 74, 2, 1 ]
[ 46, 89, 11, 59 ]
[ 48, 87, 45, 59 ]
[ 73, 34, 20, 59 ]
[ 71, 34, 13, 59 ]
[ 15, 45, 17, 59 ]
[ 19, 46, 14, 59 ]
[ 88, 63, 20, 59 ]
[ 10, 51, 14, 59 ]
[ 49, 49, 9, 57 ]
[ 20, 45, 1, 59 ]
[ 46, 82, 1, 59 ]
[ 39, 76, 3, 31 ]
[ 55, 51, 8, 59 ]
[ 20, 46, 11, 59 ]
[ 50, 50, 44, 59 ]
[ 46, 83, 26, 59 ]
[ 6, 51, 10, 59 ]
[ 54, 55, 6, 59 ]
[ 47, 41, 9, 59 ]
[ 88, 51, 71, 41 ]
[ 83, 65, 16, 59 ]
[ 48, 54, 10, 59 ]
[ 79, 47, 9, 59 ]
[ 28, 80, 6, 31 ]
[ 7, 45, 17, 59 ]
[ 45, 50, 7, 57 ]
[ 15, 78, 2, 31 ]
[ 84, 62, 5, 59 ]
[ 83, 63, 20, 59 ]
[ 76, 51, 9, 59 ]
[ 54, 45, 9, 59 ]
[ 84, 63, 20, 59 ]
[ 46, 84, 3, 59 ]
[ 46, 83, 2, 59 ]
[ 87, 62, 14, 59 ]
[ 15, 80, 0, 45 ]
[ 48, 49, 43, 59 ]
[ 46, 83, 33, 59 ]
[ 45, 46, 13, 57 ]
[ 88, 63, 12, 59 ]
[ 29, 82, 1, 31 ]
[ 51, 46, 35, 59 ]
[ 89, 63, 20, 59 ]
[ 13, 50, 1, 59 ]
[ 45, 51, 2, 57 ]
[ 20, 87, 0, 45 ]
[ 89, 65, 14, 59 ]
[ 70, 31, 0, 45 ]
[ 20, 51, 2, 59 ]
[ 8, 47, 16, 59 ]
[ 83, 61, 13, 59 ]
[ 47, 76, 3, 59 ]
[ 46, 82, 20, 59 ]
[ 46, 85, 31, 59 ]
[ 51, 75, 14, 59 ]
[ 46, 89, 17, 59 ]
[ 45, 45, 10, 57 ]
[ 46, 54, 8, 59 ]
[ 70, 48, 21, 59 ]
[ 47, 48, 43, 59 ]
[ 51, 50, 12, 57 ]
[ 89, 83, 66, 59 ]
[ 88, 60, 11, 59 ]
[ 88, 63, 21, 59 ]
[ 87, 65, 16, 59 ]
[ 10, 50, 14, 59 ]
[ 74, 37, 19, 59 ]
[ 48, 89, 46, 59 ]
[ 28, 80, 5, 31 ]
[ 47, 88, 28, 59 ]
[ 70, 19, 6, 31 ]
[ 45, 89, 28, 59 ]
[ 49, 47, 10, 57 ]
[ 9, 40, 3, 59 ]
[ 42, 50, 9, 59 ]
[ 47, 48, 6, 57 ]
[ 85, 65, 21, 59 ]
[ 20, 88, 2, 31 ]
[ 85, 62, 15, 59 ]
[ 46, 85, 43, 59 ]
[ 45, 80, 21, 59 ]
[ 45, 70, 58, 59 ]
[ 49, 51, 6, 57 ]
[ 46, 84, 32, 59 ]
[ 84, 65, 20, 59 ]
[ 45, 85, 15, 59 ]
[ 9, 39, 4, 59 ]
[ 84, 64, 12, 59 ]
[ 12, 46, 12, 59 ]
[ 85, 64, 10, 59 ]
[ 8, 46, 7, 59 ]
[ 21, 51, 14, 59 ]
[ 20, 47, 10, 59 ]
[ 7, 48, 4, 59 ]
[ 47, 86, 30, 59 ]
[ 86, 64, 13, 59 ]
[ 89, 64, 1, 59 ]
[ 9, 38, 5, 59 ]
[ 46, 84, 44, 59 ]
[ 86, 64, 4, 59 ]
[ 85, 64, 0, 45 ]
[ 10, 33, 4, 59 ]
[ 51, 85, 75, 41 ]
[ 73, 34, 17, 59 ]
[ 50, 76, 5, 59 ]
[ 9, 37, 6, 59 ]
[ 9, 51, 21, 59 ]
[ 84, 64, 18, 59 ]
[ 83, 65, 5, 59 ]
[ 85, 56, 9, 59 ]
[ 10, 51, 11, 59 ]
[ 85, 52, 8, 59 ]
[ 9, 45, 21, 59 ]
[ 48, 50, 14, 57 ]
[ 88, 65, 14, 59 ]
[ 45, 83, 46, 59 ]
[ 46, 86, 9, 59 ]
[ 9, 43, 1, 59 ]
[ 9, 42, 2, 59 ]
[ 83, 65, 12, 59 ]
[ 45, 49, 10, 57 ]
[ 12, 46, 6, 59 ]
[ 50, 86, 46, 59 ]
[ 50, 54, 6, 59 ]
[ 74, 44, 8, 59 ]
[ 6, 50, 21, 59 ]
[ 87, 60, 4, 59 ]
[ 83, 65, 21, 59 ]
[ 10, 42, 6, 59 ]
[ 42, 46, 9, 59 ]
[ 83, 65, 4, 59 ]
[ 8, 47, 21, 59 ]
[ 83, 62, 1, 59 ]
[ 84, 30, 2, 1 ]
[ 54, 54, 12, 59 ]
[ 74, 33, 0, 45 ]
[ 9, 41, 3, 59 ]
[ 48, 83, 8, 59 ]
[ 51, 51, 14, 57 ]
[ 9, 40, 4, 59 ]
[ 9, 39, 5, 59 ]
[ 87, 64, 3, 59 ]
[ 86, 58, 9, 59 ]
[ 10, 50, 19, 59 ]
[ 54, 51, 5, 59 ]
[ 47, 45, 12, 57 ]
[ 69, 35, 6, 59 ]
[ 50, 48, 11, 57 ]
[ 47, 87, 41, 59 ]
[ 73, 36, 1, 59 ]
[ 19, 45, 21, 59 ]
[ 49, 76, 13, 59 ]
[ 50, 43, 0, 45 ]
[ 80, 50, 9, 59 ]
[ 47, 88, 40, 59 ]
[ 50, 50, 43, 59 ]
[ 89, 62, 6, 59 ]
[ 1, 92, 0, 45 ]
[ 45, 86, 6, 59 ]
[ 10, 40, 5, 59 ]
[ 46, 77, 11, 59 ]
[ 9, 38, 6, 59 ]
[ 83, 62, 21, 59 ]
[ 72, 36, 15, 59 ]
[ 47, 87, 49, 59 ]
[ 45, 84, 50, 59 ]
[ 46, 50, 43, 59 ]
[ 46, 78, 16, 59 ]
[ 86, 62, 3, 59 ]
[ 53, 50, 0, 45 ]
[ 10, 31, 7, 63 ]
[ 50, 41, 0, 45 ]
